Data,Produto,Estado,Área Colhida (ha),Produção (t),Rendimento Médio (kg/ha)
82019,1,2,143075.0,1062286.0,7425.0
82019,2,2,37054.0,72640.0,1960.0
82019,5,2,344469.0,2773257.0,8051.0
82019,7,2,664965.0,2418181.0,3637.0
92019,1,2,143075.0,1062286.0,7425.0
92019,2,2,37054.0,72640.0,1960.0
92019,5,2,344469.0,2773257.0,8051.0
92019,7,2,664965.0,2418181.0,3637.0
102019,1,2,143075.0,1062286.0,7425.0
102019,2,2,37054.0,72640.0,1960.0
102019,5,2,344359.0,2773257.0,8053.0
102019,7,2,664965.0,2418181.0,3637.0
112019,1,2,143075.0,1062286.0,7425.0
112019,2,2,37054.0,72640.0,1960.0
112019,5,2,344359.0,2773257.0,8053.0
112019,7,2,664965.0,2418181.0,3637.0
122019,1,2,143075.0,1062286.0,7425.0
122019,2,2,37054.0,72640.0,1960.0
122019,5,2,344359.0,2773257.0,8053.0
122019,7,2,664965.0,2418181.0,3637.0
12020,1,2,142968.0,1067995.0,7470.0
12020,2,2,34493.0,73821.0,2140.0
12020,5,2,341845.0,2782881.0,8141.0
12020,7,2,670385.0,2389525.0,3564.0
22020,1,2,142968.0,1067995.0,7470.0
22020,2,2,34493.0,73821.0,2140.0
22020,5,2,341845.0,2782881.0,8141.0
22020,7,2,670385.0,2389525.0,3564.0
32020,1,2,142722.0,1130067.0,7918.0
32020,2,2,34944.0,63506.0,1817.0
32020,5,2,341743.0,2781620.0,8140.0
32020,7,2,665161.0,2332759.0,3507.0
42020,1,2,142722.0,1130067.0,7918.0
42020,2,2,34944.0,63506.0,1817.0
42020,5,2,341743.0,2781620.0,8140.0
42020,7,2,665161.0,2332759.0,3507.0
52020,1,2,142722.0,1130067.0,7918.0
52020,2,2,34944.0,63506.0,1817.0
52020,5,2,341743.0,2781620.0,8140.0
52020,7,2,665161.0,2332759.0,3507.0
62020,1,2,142722.0,1130067.0,7918.0
62020,2,2,34944.0,63506.0,1817.0
62020,5,2,341743.0,2781620.0,8140.0
62020,7,2,665161.0,2332759.0,3507.0
72020,1,2,148988.0,1216132.0,8163.0
72020,2,2,34844.0,62629.0,1797.0
72020,5,2,341280.0,2699729.0,7911.0
72020,7,2,664845.0,2244245.0,3376.0
82020,1,2,148988.0,1216132.0,8163.0
82020,2,2,34844.0,62629.0,1797.0
82020,5,2,341280.0,2699729.0,7911.0
82020,7,2,664845.0,2244245.0,3376.0
92020,1,2,148988.0,1216132.0,8163.0
92020,2,2,34844.0,62629.0,1797.0
92020,5,2,341280.0,2699729.0,7911.0
92020,7,2,664845.0,2244245.0,3376.0
102020,1,2,148988.0,1216132.0,8163.0
102020,2,2,34844.0,62629.0,1797.0
102020,5,2,341280.0,2699729.0,7911.0
102020,7,2,664845.0,2244245.0,3376.0
112020,1,2,148988.0,1216132.0,8163.0
112020,2,2,34844.0,62629.0,1797.0
112020,5,2,341280.0,2699729.0,7911.0
112020,7,2,664845.0,2244245.0,3376.0
122020,1,2,148988.0,1216132.0,8163.0
122020,2,2,34844.0,62629.0,1797.0
122020,5,2,341280.0,2699729.0,7911.0
122020,7,2,664845.0,2244245.0,3376.0
12021,1,2,149137.0,1166152.0,7819.0
12021,2,2,32774.0,70594.0,2154.0
12021,5,2,346309.0,2760641.0,7972.0
12021,7,2,670394.0,2368210.0,3533.0
22021,1,2,149137.0,1166152.0,7819.0
22021,2,2,32774.0,70594.0,2154.0
22021,5,2,346309.0,2760641.0,7972.0
22021,7,2,670394.0,2368210.0,3533.0
32021,1,2,149235.0,1157868.0,7759.0
32021,2,2,32769.0,63453.0,1936.0
32021,5,2,336556.0,2200000.0,6537.0
32021,7,2,680000.0,2343625.0,3447.0
42021,1,2,149235.0,1157868.0,7759.0
42021,2,2,32769.0,63453.0,1936.0
42021,5,2,336556.0,2200000.0,6537.0
42021,7,2,680000.0,2343625.0,3447.0
52021,1,2,149235.0,1157868.0,7759.0
52021,2,2,32769.0,63453.0,1936.0
52021,5,2,336556.0,2200000.0,6537.0
52021,7,2,680000.0,2343625.0,3447.0
62021,1,2,149235.0,1157868.0,7759.0
62021,2,2,32769.0,63453.0,1936.0
62021,5,2,336556.0,2200000.0,6537.0
62021,7,2,680000.0,2343625.0,3447.0
72021,1,2,149235.0,1157868.0,7759.0
72021,2,2,32769.0,63453.0,1936.0
72021,5,2,336556.0,2200000.0,6537.0
72021,7,2,680000.0,2343625.0,3447.0
82021,1,2,149235.0,1157868.0,7759.0
82021,2,2,32769.0,63453.0,1936.0
82021,5,2,336556.0,2200000.0,6537.0
82021,7,2,680000.0,2343625.0,3447.0
92021,1,2,149235.0,1157868.0,7759.0
92021,2,2,32769.0,63453.0,1936.0
92021,5,2,336556.0,2200000.0,6537.0
92021,7,2,680000.0,2343625.0,3447.0
102021,1,2,149235.0,1157868.0,7759.0
102021,2,2,32769.0,63453.0,1936.0
102021,5,2,336556.0,2200000.0,6537.0
102021,7,2,680000.0,2343625.0,3447.0
112021,1,2,147820.0,1196140.0,8092.0
112021,2,2,33562.0,63856.0,1903.0
112021,5,2,335844.0,2006862.0,5976.0
112021,7,2,688997.0,2339080.0,3395.0
122021,1,2,147820.0,1196140.0,8092.0
122021,2,2,33562.0,63856.0,1903.0
122021,5,2,335844.0,2006862.0,5976.0
122021,7,2,688997.0,2339080.0,3395.0
12022,1,2,148238.0,1147352.0,7740.0
12022,2,2,33500.0,65325.0,1950.0
12022,5,2,344098.0,2408686.0,7000.0
12022,7,2,727293.0,2352183.0,3234.0
22022,1,2,148238.0,1147352.0,7740.0
22022,2,2,33500.0,65325.0,1950.0
22022,5,2,344098.0,2408686.0,7000.0
22022,7,2,727293.0,2352183.0,3234.0
32022,1,2,148281.0,1170689.0,7895.0
32022,2,2,33500.0,52930.0,1580.0
32022,5,2,339257.0,2054536.0,6056.0
32022,7,2,736371.0,2022717.0,2747.0
42022,1,2,148281.0,1170689.0,7895.0
42022,2,2,33500.0,52930.0,1580.0
42022,5,2,339257.0,2054536.0,6056.0
42022,7,2,736371.0,2022717.0,2747.0
52022,1,2,148281.0,1170689.0,7895.0
52022,2,2,33500.0,52930.0,1580.0
52022,5,2,339257.0,2054536.0,6056.0
52022,7,2,736371.0,2022717.0,2747.0
62022,1,2,148281.0,1170689.0,7895.0
62022,2,2,33500.0,52930.0,1580.0
62022,5,2,339257.0,2054536.0,6056.0
62022,7,2,736371.0,2022717.0,2747.0
72022,1,2,148281.0,1170689.0,7895.0
72022,2,2,33500.0,52930.0,1580.0
72022,5,2,339257.0,2054536.0,6056.0
72022,7,2,736371.0,2022717.0,2747.0
82022,1,2,148281.0,1170689.0,7895.0
82022,2,2,33500.0,52930.0,1580.0
82022,5,2,339257.0,2054536.0,6056.0
82022,7,2,736371.0,2022717.0,2747.0
92022,1,2,148281.0,1170689.0,7895.0
92022,2,2,33500.0,52930.0,1580.0
92022,5,2,339257.0,2054536.0,6056.0
92022,7,2,736371.0,2022717.0,2747.0
102022,1,2,148281.0,1170689.0,7895.0
102022,2,2,33500.0,52930.0,1580.0
102022,5,2,339257.0,2054536.0,6056.0
102022,7,2,736371.0,2022717.0,2747.0
112022,1,2,146155.0,1177241.0,8055.0
112022,2,2,34571.0,57083.0,1651.0
112022,5,2,335904.0,2112327.0,6288.0
112022,7,2,752715.0,2163708.0,2875.0
122022,1,2,146155.0,1177241.0,8055.0
122022,2,2,34571.0,57083.0,1651.0
122022,5,2,335904.0,2112327.0,6288.0
122022,7,2,752715.0,2163708.0,2875.0
12023,1,2,146064.0,1168139.0,7997.0
12023,2,2,34610.0,66753.0,1929.0
12023,5,2,336000.0,2587200.0,7700.0
12023,7,2,759824.0,2656607.0,3496.0
22023,1,2,146064.0,1168139.0,7997.0
22023,2,2,34610.0,66753.0,1929.0
22023,5,2,336000.0,2587200.0,7700.0
22023,7,2,759824.0,2656607.0,3496.0
32023,1,2,146064.0,1168139.0,7997.0
32023,2,2,34610.0,66753.0,1929.0
32023,5,2,336000.0,2587200.0,7700.0
32023,7,2,759824.0,2656607.0,3496.0
42023,1,2,143846.0,1173399.0,8157.0
42023,2,2,32651.0,66298.0,2031.0
42023,5,2,328576.0,2604724.0,7927.0
42023,7,2,770392.0,2877541.0,3735.0
52023,1,2,143846.0,1173399.0,8157.0
52023,2,2,32651.0,66298.0,2031.0
52023,5,2,328576.0,2604724.0,7927.0
52023,7,2,770392.0,2877541.0,3735.0
62023,1,2,143846.0,1173399.0,8157.0
62023,2,2,32651.0,66298.0,2031.0
62023,5,2,328576.0,2604724.0,7927.0
62023,7,2,770392.0,2877541.0,3735.0
72023,1,2,143846.0,1173399.0,8157.0
72023,2,2,32651.0,66298.0,2031.0
72023,5,2,328576.0,2604724.0,7927.0
72023,7,2,770392.0,2877541.0,3735.0
82023,1,2,142744.0,1215419.0,8515.0
82023,2,2,30601.0,64299.0,2101.0
82023,5,2,316606.0,2532372.0,7998.0
82023,7,2,775849.0,2972269.0,3831.0
92023,1,2,142744.0,1215419.0,8515.0
92023,2,2,30601.0,64299.0,2101.0
92023,5,2,316606.0,2532372.0,7998.0
92023,7,2,775849.0,2972269.0,3831.0
102023,1,2,142744.0,1215419.0,8515.0
102023,2,2,30601.0,64299.0,2101.0
102023,5,2,316606.0,2532372.0,7998.0
102023,7,2,775849.0,2972269.0,3831.0
112023,1,2,142744.0,1215419.0,8515.0
112023,2,2,30601.0,64299.0,2101.0
112023,5,2,316606.0,2532215.0,7998.0
112023,7,2,775849.0,2972269.0,3831.0
122023,1,2,142744.0,1215419.0,8515.0
122023,2,2,30661.0,64407.0,2101.0
122023,5,2,316606.0,2532215.0,7998.0
122023,7,2,775849.0,2972269.0,3831.0
12024,1,2,143600.0,1168097.0,8134.0
12024,2,2,28849.0,57056.0,1978.0
12024,5,2,292319.0,2337628.0,7997.0
12024,7,2,801383.0,3012334.0,3759.0
22024,1,2,143600.0,1168097.0,8134.0
22024,2,2,28849.0,57056.0,1978.0
22024,5,2,292319.0,2337628.0,7997.0
22024,7,2,801383.0,3012334.0,3759.0
32024,1,2,143057.0,1115533.0,7798.0
32024,2,2,27745.0,49827.0,1796.0
32024,5,2,285410.0,2012141.0,7050.0
32024,7,2,802310.0,2885251.0,3596.0
42024,1,2,143057.0,1115533.0,7798.0
42024,2,2,27745.0,49827.0,1796.0
42024,5,2,285410.0,2012141.0,7050.0
42024,7,2,802310.0,2885251.0,3596.0
52024,1,2,143057.0,1115533.0,7798.0
52024,2,2,27745.0,49827.0,1796.0
52024,5,2,285410.0,2012141.0,7050.0
52024,7,2,802310.0,2885251.0,3596.0
62024,1,2,143057.0,1115533.0,7798.0
62024,2,2,27745.0,49827.0,1796.0
62024,5,2,285410.0,2012141.0,7050.0
62024,7,2,802310.0,2885251.0,3596.0
72024,1,2,143057.0,1115533.0,7798.0
72024,2,2,27745.0,49827.0,1796.0
72024,5,2,285410.0,2012141.0,7050.0
72024,7,2,802310.0,2885251.0,3596.0
82024,1,2,142844.0,1113628.0,7796.0
82024,2,2,28173.0,45469.0,1614.0
82024,5,2,284984.0,1742339.0,6114.0
82024,7,2,811373.0,2722653.0,3356.0
92024,1,2,142844.0,1113628.0,7796.0
92024,2,2,28173.0,45469.0,1614.0
92024,5,2,284984.0,1742339.0,6114.0
92024,7,2,811373.0,2722653.0,3356.0
102024,1,2,142844.0,1113628.0,7796.0
102024,2,2,28173.0,45469.0,1614.0
102024,5,2,284984.0,1742339.0,6114.0
102024,7,2,811373.0,2722653.0,3356.0
112024,1,2,142962.0,1114820.0,7798.0
112024,2,2,28173.0,45469.0,1614.0
112024,5,2,284984.0,1742339.0,6114.0
112024,7,2,811193.0,2722233.0,3356.0
122024,1,2,142962.0,1114820.0,7798.0
122024,2,2,28173.0,45469.0,1614.0
122024,5,2,284984.0,1742339.0,6114.0
122024,7,2,811193.0,2722233.0,3356.0
12016,1,3,1087023.0,8433761.0,7759.0
12016,2,3,41718.0,68006.0,1630.0
12016,5,3,750369.0,4809124.0,6409.0
12016,7,3,5471680.0,16233592.0,2967.0
22016,1,3,1070707.0,8232431.0,7689.0
22016,2,3,41164.0,64250.0,1561.0
22016,5,3,741402.0,4708842.0,6351.0
22016,7,3,5472587.0,16099382.0,2942.0
32016,1,3,1072150.0,8207836.0,7655.0
32016,2,3,40140.0,62008.0,1545.0
32016,5,3,737535.0,4743847.0,6432.0
32016,7,3,5467438.0,15971461.0,2921.0
42016,1,3,1072150.0,8207836.0,7655.0
42016,2,3,40140.0,62008.0,1545.0
42016,5,3,737535.0,4743847.0,6432.0
42016,7,3,5467438.0,15971461.0,2921.0
52016,1,3,1071314.0,7817343.0,7297.0
52016,2,3,40004.0,59638.0,1491.0
52016,5,3,737385.0,4742922.0,6432.0
52016,7,3,5459155.0,16294003.0,2985.0
62016,1,3,1071314.0,7817343.0,7297.0
62016,2,3,40004.0,59638.0,1491.0
62016,5,3,737385.0,4742922.0,6432.0
62016,7,3,5459155.0,16294003.0,2985.0
72016,1,3,1065190.0,7504104.0,7045.0
72016,2,3,40000.0,59603.0,1490.0
72016,5,3,737470.0,4723828.0,6405.0
72016,7,3,5446653.0,16189834.0,2972.0
82016,1,3,1065190.0,7504104.0,7045.0
82016,2,3,40000.0,59603.0,1490.0
82016,5,3,737470.0,4723828.0,6405.0
82016,7,3,5446653.0,16189834.0,2972.0
92016,1,3,1065190.0,7504104.0,7045.0
92016,2,3,40000.0,59603.0,1490.0
92016,5,3,737470.0,4723828.0,6405.0
92016,7,3,5446653.0,16189834.0,2972.0
102016,1,3,1062487.0,7493431.0,7053.0
102016,2,3,40000.0,59557.0,1489.0
102016,5,3,738370.0,4729948.0,6406.0
102016,7,3,5446653.0,16189834.0,2972.0
112016,1,3,1062487.0,7493431.0,7053.0
112016,2,3,40000.0,59557.0,1489.0
112016,5,3,738370.0,4729948.0,6406.0
112016,7,3,5446653.0,16189834.0,2972.0
122016,1,3,1062487.0,7493431.0,7053.0
122016,2,3,40000.0,59557.0,1489.0
122016,5,3,738370.0,4729948.0,6406.0
122016,7,3,5436653.0,16206334.0,2981.0
12017,1,3,1089608.0,8315795.0,7632.0
12017,2,3,42746.0,69715.0,1631.0
12017,5,3,821400.0,5566945.0,6777.0
12017,7,3,5463281.0,16378540.0,2998.0
22017,1,3,1100343.0,8419726.0,7652.0
22017,2,3,44308.0,75900.0,1713.0
22017,5,3,821669.0,5691765.0,6927.0
22017,7,3,5499742.0,16669229.0,3031.0
32017,1,3,1102346.0,8540078.0,7747.0
32017,2,3,42503.0,75699.0,1781.0
32017,5,3,824138.0,5856715.0,7106.0
32017,7,3,5495762.0,17261914.0,3141.0
42017,1,3,1102346.0,8540078.0,7747.0
42017,2,3,42503.0,75699.0,1781.0
42017,5,3,824138.0,5856715.0,7106.0
42017,7,3,5495762.0,17261914.0,3141.0
52017,1,3,1101929.0,8613467.0,7817.0
52017,2,3,42488.0,74949.0,1764.0
52017,5,3,826983.0,6038683.0,7302.0
52017,7,3,5526933.0,18575434.0,3361.0
62017,1,3,1101929.0,8613467.0,7817.0
62017,2,3,42488.0,74949.0,1764.0
62017,5,3,826983.0,6038683.0,7302.0
62017,7,3,5526933.0,18575434.0,3361.0
72017,1,3,1102017.0,8733110.0,7925.0
72017,2,3,42416.0,74770.0,1763.0
72017,5,3,830216.0,6062550.0,7302.0
72017,7,3,5537028.0,18744181.0,3385.0
82017,1,3,1102017.0,8733110.0,7925.0
82017,2,3,42416.0,74770.0,1763.0
82017,5,3,830216.0,6062550.0,7302.0
82017,7,3,5537028.0,18744181.0,3385.0
92017,1,3,1102017.0,8733110.0,7925.0
92017,2,3,42416.0,74770.0,1763.0
92017,5,3,830216.0,6062550.0,7302.0
92017,7,3,5537028.0,18744181.0,3385.0
102017,1,3,1102017.0,8733110.0,7925.0
102017,2,3,42416.0,74770.0,1763.0
102017,5,3,830216.0,6062550.0,7302.0
102017,7,3,5537028.0,18744181.0,3385.0
112017,1,3,1102017.0,8733110.0,7925.0
112017,2,3,42416.0,74770.0,1763.0
112017,5,3,830216.0,6062550.0,7302.0
112017,7,3,5537028.0,18744181.0,3385.0
122017,1,3,1102017.0,8732042.0,7924.0
122017,2,3,42416.0,74770.0,1763.0
122017,5,3,830216.0,6062550.0,7302.0
122017,7,3,5537028.0,18744181.0,3385.0
12018,1,3,1077304.0,8319362.0,7722.0
12018,2,3,40246.0,68642.0,1706.0
12018,5,3,713219.0,4881505.0,6844.0
12018,7,3,5674433.0,17815951.0,3140.0
22018,1,3,1077304.0,8319362.0,7722.0
22018,2,3,40246.0,68642.0,1706.0
22018,5,3,713219.0,4881505.0,6844.0
22018,7,3,5674433.0,17815951.0,3140.0
32018,1,3,1077304.0,8319362.0,7722.0
32018,2,3,40246.0,68642.0,1706.0
32018,5,3,713219.0,4881505.0,6844.0
32018,7,3,5674433.0,17815951.0,3140.0
42018,1,3,1065348.0,8131261.0,7632.0
42018,2,3,39905.0,65810.0,1649.0
42018,5,3,693247.0,4528427.0,6532.0
42018,7,3,5621443.0,17387080.0,3093.0
52018,1,3,1065348.0,8131261.0,7632.0
52018,2,3,39905.0,65810.0,1649.0
52018,5,3,693247.0,4528427.0,6532.0
52018,7,3,5621443.0,17387080.0,3093.0
62018,1,3,1065348.0,8131261.0,7632.0
62018,2,3,39905.0,65810.0,1649.0
62018,5,3,693247.0,4528427.0,6532.0
62018,7,3,5621443.0,17387080.0,3093.0
72018,1,3,1065348.0,8131261.0,7632.0
72018,2,3,39905.0,65810.0,1649.0
72018,5,3,693247.0,4528427.0,6532.0
72018,7,3,5621443.0,17387080.0,3093.0
82018,1,3,1067621.0,8396053.0,7864.0
82018,2,3,39544.0,64376.0,1628.0
82018,5,3,690177.0,4514545.0,6541.0
82018,7,3,5651995.0,17546405.0,3104.0
92018,1,3,1067621.0,8396053.0,7864.0
92018,2,3,39544.0,64376.0,1628.0
92018,5,3,695177.0,4552915.0,6549.0
92018,7,3,5651995.0,17538725.0,3103.0
102018,1,3,1068331.0,8406616.0,7869.0
102018,2,3,39519.0,64321.0,1628.0
102018,5,3,696877.0,4565665.0,6552.0
102018,7,3,5651050.0,17538575.0,3104.0
112018,1,3,1068331.0,8406616.0,7869.0
112018,2,3,39519.0,64321.0,1628.0
112018,5,3,696877.0,4565665.0,6552.0
112018,7,3,5651050.0,17538575.0,3104.0
122018,1,3,1067581.0,8401785.0,7870.0
122018,2,3,39519.0,64321.0,1628.0
122018,5,3,696872.0,4565633.0,6552.0
122018,7,3,5651050.0,17538575.0,3104.0
12019,1,3,1013938.0,7942451.0,7833.0
12019,2,3,36878.0,60254.0,1634.0
12019,5,3,751889.0,5372406.0,7145.0
12019,7,3,5805001.0,18612161.0,3206.0
22019,1,3,975015.0,7291751.0,7479.0
22019,2,3,36230.0,58027.0,1602.0
22019,5,3,760453.0,5510104.0,7246.0
22019,7,3,5750202.0,18449563.0,3209.0
32019,1,3,971703.0,7374909.0,7590.0
32019,2,3,36744.0,58967.0,1605.0
32019,5,3,763900.0,5706331.0,7470.0
32019,7,3,5772070.0,18663864.0,3233.0
42019,1,3,971703.0,7374909.0,7590.0
42019,2,3,36744.0,58967.0,1605.0
42019,5,3,763900.0,5706331.0,7470.0
42019,7,3,5772070.0,18663864.0,3233.0
52019,1,3,967323.0,7317218.0,7564.0
52019,2,3,36664.0,58051.0,1583.0
52019,5,3,763880.0,5744024.0,7520.0
52019,7,3,5791852.0,18497272.0,3194.0
62019,1,3,967323.0,7317218.0,7564.0
62019,2,3,36664.0,58051.0,1583.0
62019,5,3,763880.0,5744024.0,7520.0
62019,7,3,5791852.0,18497272.0,3194.0
72019,1,3,966938.0,7173313.0,7419.0
72019,2,3,36499.0,57867.0,1585.0
72019,5,3,763641.0,5739403.0,7516.0
72019,7,3,5819096.0,18487353.0,3177.0
82019,1,3,966938.0,7173313.0,7419.0
82019,2,3,36499.0,57867.0,1585.0
82019,5,3,763641.0,5739403.0,7516.0
82019,7,3,5819096.0,18487353.0,3177.0
92019,1,3,966938.0,7173313.0,7419.0
92019,2,3,36499.0,57867.0,1585.0
92019,5,3,763641.0,5739403.0,7516.0
92019,7,3,5818895.0,18493720.0,3178.0
102019,1,3,966938.0,7172102.0,7417.0
102019,2,3,36499.0,57867.0,1585.0
102019,5,3,763591.0,5738614.0,7515.0
102019,7,3,5818915.0,18495151.0,3178.0
112019,1,3,966938.0,7172102.0,7417.0
112019,2,3,36499.0,57867.0,1585.0
112019,5,3,763591.0,5738614.0,7515.0
112019,7,3,5818915.0,18495151.0,3178.0
122019,1,3,966938.0,7172102.0,7417.0
122019,2,3,36499.0,57867.0,1585.0
122019,5,3,763591.0,5738614.0,7515.0
122019,7,3,5818915.0,18495151.0,3178.0
12020,1,3,947375.0,7300059.0,7706.0
12020,2,3,36608.0,64783.0,1770.0
12020,5,3,779342.0,5886185.0,7553.0
12020,7,3,5930249.0,19265677.0,3249.0
22020,1,3,947375.0,7300059.0,7706.0
22020,2,3,36608.0,64783.0,1770.0
22020,5,3,779342.0,5886185.0,7553.0
22020,7,3,5930249.0,19265677.0,3249.0
32020,1,3,948925.0,7485176.0,7888.0
32020,2,3,36882.0,58104.0,1575.0
32020,5,3,745465.0,4629486.0,6210.0
32020,7,3,5862802.0,13369911.0,2280.0
42020,1,3,948925.0,7485176.0,7888.0
42020,2,3,36882.0,58104.0,1575.0
42020,5,3,745465.0,4629486.0,6210.0
42020,7,3,5862802.0,13369911.0,2280.0
52020,1,3,950211.0,7678388.0,8081.0
52020,2,3,36904.0,54209.0,1469.0
52020,5,3,742385.0,4203143.0,5662.0
52020,7,3,5959630.0,11221247.0,1883.0
62020,1,3,950211.0,7678388.0,8081.0
62020,2,3,36904.0,54209.0,1469.0
62020,5,3,742385.0,4203143.0,5662.0
62020,7,3,5959630.0,11221247.0,1883.0
72020,1,3,949434.0,7765965.0,8180.0
72020,2,3,36907.0,54190.0,1468.0
72020,5,3,741785.0,4150697.0,5596.0
72020,7,3,5960469.0,11224010.0,1883.0
82020,1,3,949434.0,7765965.0,8180.0
82020,2,3,36907.0,54190.0,1468.0
82020,5,3,741785.0,4150697.0,5596.0
82020,7,3,5960469.0,11224010.0,1883.0
92020,1,3,949434.0,7765965.0,8180.0
92020,2,3,36907.0,54172.0,1468.0
92020,5,3,741785.0,4151507.0,5597.0
92020,7,3,5960469.0,11215370.0,1882.0
102020,1,3,949670.0,7773220.0,8185.0
102020,2,3,36907.0,54797.0,1485.0
102020,5,3,741785.0,4208693.0,5674.0
102020,7,3,5959469.0,11289663.0,1894.0
112020,1,3,949670.0,7773220.0,8185.0
112020,2,3,36907.0,54797.0,1485.0
112020,5,3,741785.0,4208693.0,5674.0
112020,7,3,5959469.0,11289663.0,1894.0
122020,1,3,949613.0,7768085.0,8180.0
122020,2,3,36907.0,54797.0,1485.0
122020,5,3,741785.0,4208693.0,5674.0
122020,7,3,5959469.0,11295193.0,1895.0
12021,1,3,963661.0,7619984.0,7907.0
12021,2,3,36883.0,58454.0,1585.0
12021,5,3,788212.0,4585604.0,5818.0
12021,7,3,6075058.0,19421238.0,3197.0
22021,1,3,955867.0,7606694.0,7958.0
22021,2,3,37044.0,59987.0,1619.0
22021,5,3,781927.0,4435388.0,5672.0
22021,7,3,6087229.0,19514310.0,3206.0
32021,1,3,950106.0,7706548.0,8111.0
32021,2,3,35943.0,54650.0,1520.0
32021,5,3,781100.0,4429108.0,5670.0
32021,7,3,6091873.0,19649811.0,3226.0
42021,1,3,950106.0,7706548.0,8111.0
42021,2,3,35943.0,54650.0,1520.0
42021,5,3,781100.0,4429108.0,5670.0
42021,7,3,6091873.0,19649811.0,3226.0
52021,1,3,949867.0,7970168.0,8391.0
52021,2,3,36110.0,54265.0,1503.0
52021,5,3,775277.0,4351288.0,5613.0
52021,7,3,6095677.0,20259588.0,3324.0
62021,1,3,949867.0,7970168.0,8391.0
62021,2,3,36110.0,54265.0,1503.0
62021,5,3,775277.0,4351288.0,5613.0
62021,7,3,6095677.0,20259588.0,3324.0
72021,1,3,948573.0,8254155.0,8702.0
72021,2,3,36110.0,54319.0,1504.0
72021,5,3,776277.0,4391760.0,5657.0
72021,7,3,6107208.0,20401342.0,3341.0
82021,1,3,948573.0,8254155.0,8702.0
82021,2,3,36110.0,54319.0,1504.0
82021,5,3,776277.0,4391760.0,5657.0
82021,7,3,6107208.0,20401342.0,3341.0
92021,1,3,948573.0,8254155.0,8702.0
92021,2,3,36110.0,54319.0,1504.0
92021,5,3,776277.0,4379894.0,5642.0
92021,7,3,6107208.0,20419562.0,3344.0
102021,1,3,949073.0,8258255.0,8701.0
102021,2,3,36110.0,54319.0,1504.0
102021,5,3,776277.0,4379651.0,5642.0
102021,7,3,6107258.0,20419712.0,3344.0
112021,1,3,949073.0,8258255.0,8701.0
112021,2,3,36110.0,54319.0,1504.0
112021,5,3,776277.0,4379651.0,5642.0
112021,7,3,6107258.0,20419712.0,3344.0
122021,1,3,949611.0,8295840.0,8736.0
122021,2,3,36080.0,54247.0,1504.0
122021,5,3,776082.0,4391398.0,5658.0
122021,7,3,6107558.0,20421119.0,3344.0
12022,1,3,953022.0,7816015.0,8201.0
12022,2,3,33579.0,61583.0,1834.0
12022,5,3,816921.0,5527212.0,6766.0
12022,7,3,6362434.0,21071023.0,3312.0
22022,1,3,933447.0,7471177.0,8004.0
22022,2,3,32644.0,47971.0,1470.0
22022,5,3,798357.0,3856406.0,4830.0
22022,7,3,6334353.0,13105770.0,2069.0
32022,1,3,939121.0,7417818.0,7899.0
32022,2,3,31926.0,42601.0,1334.0
32022,5,3,775571.0,3024976.0,3900.0
32022,7,3,6278846.0,9495492.0,1512.0
42022,1,3,939121.0,7417818.0,7899.0
42022,2,3,31926.0,42601.0,1334.0
42022,5,3,775571.0,3024976.0,3900.0
42022,7,3,6278846.0,9495492.0,1512.0
52022,1,3,935445.0,7436447.0,7950.0
52022,2,3,31804.0,42188.0,1326.0
52022,5,3,774662.0,2983639.0,3852.0
52022,7,3,6227383.0,9163740.0,1472.0
62022,1,3,935445.0,7436447.0,7950.0
62022,2,3,31804.0,42188.0,1326.0
62022,5,3,774662.0,2983639.0,3852.0
62022,7,3,6227383.0,9163740.0,1472.0
72022,1,3,934380.0,7478711.0,8004.0
72022,2,3,31800.0,40750.0,1281.0
72022,5,3,772591.0,3005494.0,3890.0
72022,7,3,6215638.0,9326531.0,1500.0
82022,1,3,934380.0,7478711.0,8004.0
82022,2,3,31800.0,40750.0,1281.0
82022,5,3,772591.0,3005494.0,3890.0
82022,7,3,6215638.0,9326531.0,1500.0
92022,1,3,934380.0,7478711.0,8004.0
92022,2,3,31800.0,40750.0,1281.0
92022,5,3,772591.0,3001734.0,3885.0
92022,7,3,6215638.0,9341831.0,1503.0
102022,1,3,931934.0,7493127.0,8040.0
102022,2,3,31800.0,40750.0,1281.0
102022,5,3,772541.0,3000740.0,3884.0
102022,7,3,6215638.0,9341148.0,1503.0
112022,1,3,931934.0,7493127.0,8040.0
112022,2,3,31800.0,40750.0,1281.0
112022,5,3,772541.0,3000740.0,3884.0
112022,7,3,6215638.0,9341148.0,1503.0
122022,1,3,931381.0,7488433.0,8040.0
122022,2,3,31780.0,40740.0,1282.0
122022,5,3,772541.0,3000740.0,3884.0
122022,7,3,6215638.0,9341148.0,1503.0
12023,1,3,868033.0,7108592.0,8189.0
12023,2,3,28680.0,47123.0,1643.0
12023,5,3,840704.0,5830607.0,6935.0
12023,7,3,6628647.0,21256537.0,3207.0
22023,1,3,844347.0,6828316.0,8087.0
22023,2,3,28330.0,44461.0,1569.0
22023,5,3,833433.0,5048848.0,6058.0
22023,7,3,6618511.0,18252592.0,2758.0
32023,1,3,833836.0,6656454.0,7983.0
32023,2,3,28350.0,40765.0,1438.0
32023,5,3,820136.0,4135355.0,5042.0
32023,7,3,6615242.0,14734259.0,2227.0
