Data,Produto,Estado,Área Colhida (ha),Produção (t),Rendimento Médio (kg/ha)
052014,2,2,62662.0,112792.0,1800.0
052014,3,2,23500.0,32900.0,1400.0
052014,4,2,,,
052014,5,2,441171.0,3132314.0,7100.0
052014,6,2,,,
052014,7,2,558444.0,1647410.0,2950.0
052014,8,2,76644.0,244256.0,3187.0
052014,9,2,120691.0,258369.0,2141.0
062014,1,2,149831.0,1088412.0,7264.0
062014,2,2,63097.0,107427.0,1703.0
062014,3,2,24000.0,36001.0,1500.0
062014,4,2,,,
062014,5,2,437423.0,3193188.0,7300.0
062014,6,2,,,
062014,7,2,559428.0,1658000.0,2964.0
062014,8,2,90018.0,287752.0,3197.0
062014,9,2,120545.0,258249.0,2142.0
072014,1,2,149831.0,1088412.0,7264.0
072014,2,2,63097.0,107427.0,1703.0
072014,3,2,24000.0,36001.0,1500.0
072014,4,2,,,
072014,5,2,437423.0,3193188.0,7300.0
072014,6,2,,,
072014,7,2,559428.0,1658000.0,2964.0
072014,8,2,90018.0,287752.0,3197.0
072014,9,2,120545.0,258249.0,2142.0
082014,1,2,149831.0,1088412.0,7264.0
082014,2,2,63097.0,107427.0,1703.0
082014,3,2,24000.0,36001.0,1500.0
082014,4,2,,,
082014,5,2,437423.0,3193188.0,7300.0
082014,6,2,,,
082014,7,2,559428.0,1658000.0,2964.0
082014,8,2,90018.0,287752.0,3197.0
082014,9,2,120545.0,258249.0,2142.0
092014,1,2,149877.0,1082450.0,7222.0
092014,2,2,63097.0,107427.0,1703.0
092014,3,2,24921.0,37744.0,1515.0
092014,4,2,,,
092014,5,2,436433.0,3149729.0,7217.0
092014,6,2,,,
092014,7,2,560098.0,1685295.0,3009.0
092014,8,2,93999.0,302018.0,3213.0
092014,9,2,120641.0,258245.0,2141.0
102014,1,2,149877.0,1082450.0,7222.0
102014,2,2,63097.0,107427.0,1703.0
102014,3,2,24921.0,37744.0,1515.0
102014,4,2,,,
102014,5,2,436433.0,3149729.0,7217.0
102014,6,2,,,
102014,7,2,560098.0,1685295.0,3009.0
102014,8,2,93999.0,302018.0,3213.0
102014,9,2,120641.0,258245.0,2141.0
112014,1,2,149877.0,1082450.0,7222.0
112014,2,2,63097.0,107427.0,1703.0
112014,3,2,24921.0,37744.0,1515.0
112014,4,2,,,
112014,5,2,436433.0,3149729.0,7217.0
112014,6,2,,,
112014,7,2,560098.0,1685295.0,3009.0
112014,8,2,93999.0,302018.0,3213.0
112014,9,2,120641.0,258245.0,2141.0
122014,1,2,149869.0,1082441.0,7223.0
122014,2,2,63097.0,107427.0,1703.0
122014,3,2,24921.0,37744.0,1515.0
122014,4,2,,,
122014,5,2,436433.0,3149729.0,7217.0
122014,6,2,,,
122014,7,2,560098.0,1685295.0,3009.0
122014,8,2,96000.0,273600.0,2850.0
122014,9,2,120641.0,258245.0,2141.0
012015,1,2,149254.0,1113629.0,7461.0
012015,2,2,53198.0,106396.0,2000.0
012015,3,2,26112.0,38366.0,1469.0
012015,4,2,,,
012015,5,2,420000.0,3186120.0,7586.0
012015,6,2,,,
012015,7,2,602846.0,1963399.0,3257.0
012015,8,2,85000.0,238000.0,2800.0
012015,9,2,116015.0,260088.0,2242.0
022015,1,2,149254.0,1113629.0,7461.0
022015,2,2,53198.0,106396.0,2000.0
022015,3,2,26112.0,38366.0,1469.0
022015,4,2,,,
022015,5,2,420000.0,3186120.0,7586.0
022015,6,2,,,
022015,7,2,602846.0,1963399.0,3257.0
022015,8,2,85000.0,238000.0,2800.0
022015,9,2,116015.0,260088.0,2242.0
032015,1,2,148744.0,1084066.0,7288.0
032015,2,2,51856.0,100943.0,1947.0
032015,3,2,24000.0,40800.0,1700.0
032015,4,2,,,
032015,5,2,410000.0,3127480.0,7628.0
032015,6,2,,,
032015,7,2,608683.0,2011003.0,3304.0
032015,8,2,94974.0,261308.0,2751.0
032015,9,2,116559.0,256323.0,2199.0
042015,1,2,148744.0,1084066.0,7288.0
042015,2,2,51856.0,100943.0,1947.0
042015,3,2,24000.0,40800.0,1700.0
042015,4,2,,,
042015,5,2,410000.0,3127480.0,7628.0
042015,6,2,,,
042015,7,2,608683.0,2011003.0,3304.0
042015,8,2,94974.0,261308.0,2751.0
042015,9,2,116559.0,256323.0,2199.0
052015,1,2,148744.0,1084066.0,7288.0
052015,2,2,51856.0,100943.0,1947.0
052015,3,2,24000.0,40800.0,1700.0
052015,4,2,,,
052015,5,2,410000.0,3127480.0,7628.0
052015,6,2,,,
052015,7,2,608683.0,2011003.0,3304.0
052015,8,2,94974.0,261308.0,2751.0
052015,9,2,116559.0,256323.0,2199.0
062015,1,2,148705.0,1081537.0,7273.0
062015,2,2,51286.0,97057.0,1892.0
062015,3,2,24000.0,39600.0,1650.0
062015,4,2,,,
062015,5,2,410000.0,3157000.0,7700.0
062015,6,2,,,
062015,7,2,600000.0,1967400.0,3279.0
062015,8,2,78156.0,229224.0,2933.0
062015,9,2,116302.0,255961.0,2201.0
072015,1,2,148705.0,1081537.0,7273.0
072015,2,2,51286.0,97057.0,1892.0
072015,3,2,24000.0,39600.0,1650.0
072015,4,2,,,
072015,5,2,410000.0,3157000.0,7700.0
072015,6,2,,,
072015,7,2,600000.0,1967400.0,3279.0
072015,8,2,78156.0,229224.0,2933.0
072015,9,2,116302.0,255961.0,2201.0
082015,1,2,148705.0,1081537.0,7273.0
082015,2,2,51286.0,97057.0,1892.0
082015,3,2,24000.0,39600.0,1650.0
082015,4,2,,,
082015,5,2,410000.0,3157000.0,7700.0
082015,6,2,,,
082015,7,2,600000.0,1967400.0,3279.0
082015,8,2,78156.0,229224.0,2933.0
082015,9,2,116302.0,255961.0,2201.0
092015,1,2,148705.0,1081537.0,7273.0
092015,2,2,51286.0,97057.0,1892.0
092015,3,2,25403.0,42011.0,1654.0
092015,4,2,,,
092015,5,2,404487.0,3076480.0,7606.0
092015,6,2,,,
092015,7,2,600000.0,1967400.0,3279.0
092015,8,2,78136.0,230554.0,2951.0
092015,9,2,116298.0,255952.0,2201.0
102015,1,2,148705.0,1081537.0,7273.0
102015,2,2,51286.0,97057.0,1892.0
102015,3,2,25403.0,42011.0,1654.0
102015,4,2,,,
102015,5,2,404487.0,3076480.0,7606.0
102015,6,2,,,
102015,7,2,600000.0,1967400.0,3279.0
102015,8,2,78136.0,230554.0,2951.0
102015,9,2,116298.0,255952.0,2201.0
112015,1,2,148705.0,1081537.0,7273.0
112015,2,2,51286.0,97057.0,1892.0
112015,3,2,25403.0,42011.0,1654.0
112015,4,2,,,
112015,5,2,404487.0,3076480.0,7606.0
112015,6,2,,,
112015,7,2,600000.0,1967400.0,3279.0
112015,8,2,78136.0,230554.0,2951.0
112015,9,2,116298.0,255952.0,2201.0
122015,1,2,148705.0,1081537.0,7273.0
122015,2,2,51286.0,97057.0,1892.0
122015,3,2,25403.0,42011.0,1654.0
122015,4,2,,,
122015,5,2,404487.0,3076480.0,7606.0
122015,6,2,,,
122015,7,2,608483.0,2000323.0,3287.0
122015,8,2,72761.0,149160.0,2050.0
122015,9,2,116298.0,255952.0,2201.0
012016,1,2,147601.0,1064326.0,7211.0
012016,2,2,46355.0,93030.0,2007.0
012016,3,2,26112.0,38366.0,1469.0
012016,4,2,,,
012016,5,2,370000.0,2775000.0,7500.0
012016,6,2,,,
012016,7,2,635000.0,2095500.0,3300.0
012016,8,2,85000.0,238000.0,2800.0
012016,9,2,111394.0,221925.0,1992.0
022016,1,2,147601.0,1064326.0,7211.0
022016,2,2,46355.0,93030.0,2007.0
022016,3,2,26112.0,38366.0,1469.0
022016,4,2,,,
022016,5,2,370000.0,2775000.0,7500.0
022016,6,2,,,
022016,7,2,635000.0,2095500.0,3300.0
022016,8,2,85000.0,238000.0,2800.0
022016,9,2,111394.0,221925.0,1992.0
032016,1,2,147714.0,1054768.0,7141.0
032016,2,2,44737.0,83247.0,1861.0
032016,3,2,26231.0,44246.0,1687.0
032016,4,2,,,
032016,5,2,370000.0,2775000.0,7500.0
032016,6,2,,,
032016,7,2,645000.0,2128500.0,3300.0
032016,8,2,68775.0,131518.0,1912.0
032016,9,2,110556.0,193771.0,1753.0
042016,1,2,147714.0,1054768.0,7141.0
042016,2,2,44737.0,83247.0,1861.0
042016,3,2,26231.0,44246.0,1687.0
042016,4,2,,,
042016,5,2,370000.0,2775000.0,7500.0
042016,6,2,,,
042016,7,2,645000.0,2128500.0,3300.0
042016,8,2,68775.0,131518.0,1912.0
042016,9,2,110556.0,193771.0,1753.0
052016,1,2,147714.0,1054768.0,7141.0
052016,2,2,44737.0,83247.0,1861.0
052016,3,2,26231.0,44246.0,1687.0
052016,4,2,,,
052016,5,2,370000.0,2775000.0,7500.0
052016,6,2,,,
052016,7,2,645000.0,2128500.0,3300.0
052016,8,2,68775.0,131518.0,1912.0
052016,9,2,110556.0,193771.0,1753.0
062016,1,2,147436.0,1049602.0,7119.0
062016,2,2,44695.0,81229.0,1817.0
062016,3,2,26633.0,42598.0,1599.0
062016,4,2,,,
062016,5,2,370000.0,2701000.0,7300.0
062016,6,2,,,
062016,7,2,660661.0,2140061.0,3239.0
062016,8,2,59946.0,173932.0,2901.0
062016,9,2,109389.0,195273.0,1785.0
072016,1,2,147436.0,1049602.0,7119.0
072016,2,2,44695.0,81229.0,1817.0
072016,3,2,26633.0,42598.0,1599.0
072016,4,2,,,
072016,5,2,370000.0,2701000.0,7300.0
072016,6,2,,,
072016,7,2,660661.0,2140061.0,3239.0
072016,8,2,59946.0,173932.0,2901.0
072016,9,2,109389.0,195273.0,1785.0
082016,1,2,147436.0,1049602.0,7119.0
082016,2,2,44695.0,81229.0,1817.0
082016,3,2,26633.0,42598.0,1599.0
082016,4,2,,,
082016,5,2,370000.0,2701000.0,7300.0
082016,6,2,,,
082016,7,2,660661.0,2140061.0,3239.0
082016,8,2,59946.0,173932.0,2901.0
082016,9,2,109389.0,195273.0,1785.0
092016,1,2,147436.0,1050859.0,7128.0
092016,2,2,44695.0,81227.0,1817.0
092016,3,2,26643.0,42396.0,1591.0
092016,4,2,,,
092016,5,2,360341.0,2530363.0,7022.0
092016,6,2,,,
092016,7,2,660761.0,2139611.0,3238.0
092016,8,2,63379.0,194136.0,3063.0
092016,9,2,109329.0,195151.0,1785.0
102016,1,2,147436.0,1050859.0,7128.0
102016,2,2,44695.0,81227.0,1817.0
102016,3,2,26643.0,42396.0,1591.0
102016,4,2,,,
102016,5,2,360341.0,2530363.0,7022.0
102016,6,2,,,
102016,7,2,660761.0,2139611.0,3238.0
102016,8,2,63379.0,194136.0,3063.0
102016,9,2,109329.0,195151.0,1785.0
112016,1,2,147436.0,1050859.0,7128.0
112016,2,2,44695.0,81227.0,1817.0
112016,3,2,26643.0,42396.0,1591.0
112016,4,2,,,
112016,5,2,360341.0,2530363.0,7022.0
112016,6,2,,,
112016,7,2,660761.0,2139611.0,3238.0
112016,8,2,63379.0,194136.0,3063.0
112016,9,2,109329.0,195151.0,1785.0
122016,1,2,147436.0,1050859.0,7128.0
122016,2,2,44695.0,81227.0,1817.0
122016,3,2,26643.0,42396.0,1591.0
122016,4,2,,,
122016,5,2,360341.0,2530363.0,7022.0
122016,6,2,,,
122016,7,2,660761.0,2139611.0,3238.0
122016,8,2,64697.0,216977.0,3354.0
122016,9,2,109329.0,195151.0,1785.0
012017,1,2,147581.0,1078015.0,7305.0
012017,2,2,48982.0,100651.0,2055.0
012017,3,2,26112.0,38366.0,1469.0
012017,4,2,,,
012017,5,2,377138.0,2910600.0,7718.0
012017,6,2,,,
012017,7,2,647158.0,2220414.0,3431.0
012017,8,2,85000.0,238000.0,2800.0
012017,9,2,112536.0,247494.0,2199.0
022017,1,2,147581.0,1078015.0,7305.0
022017,2,2,48982.0,100651.0,2055.0
022017,3,2,26112.0,38366.0,1469.0
022017,4,2,,,
022017,5,2,377138.0,2910600.0,7718.0
022017,6,2,,,
022017,7,2,647158.0,2220414.0,3431.0
022017,8,2,85000.0,238000.0,2800.0
022017,9,2,112536.0,247494.0,2199.0
032017,1,2,147745.0,1102206.0,7460.0
032017,2,2,49014.0,102711.0,2096.0
032017,3,2,25458.0,40045.0,1573.0
032017,4,2,,,
032017,5,2,372513.0,3061562.0,8219.0
032017,6,2,,,
032017,7,2,651753.0,2328510.0,3573.0
032017,8,2,55000.0,132000.0,2400.0
032017,9,2,112466.0,253812.0,2257.0
042017,1,2,147745.0,1102206.0,7460.0
042017,2,2,49014.0,102711.0,2096.0
042017,3,2,25458.0,40045.0,1573.0
042017,4,2,,,
042017,5,2,372513.0,3061562.0,8219.0
042017,6,2,,,
042017,7,2,651753.0,2328510.0,3573.0
042017,8,2,55000.0,132000.0,2400.0
042017,9,2,112466.0,253812.0,2257.0
052017,1,2,147745.0,1102206.0,7460.0
052017,2,2,49014.0,102711.0,2096.0
052017,3,2,25458.0,40045.0,1573.0
052017,4,2,,,
052017,5,2,372513.0,3061562.0,8219.0
052017,6,2,,,
052017,7,2,651753.0,2328510.0,3573.0
052017,8,2,55000.0,132000.0,2400.0
052017,9,2,112466.0,253812.0,2257.0
062017,1,2,147691.0,1134069.0,7679.0
062017,2,2,49233.0,105809.0,2149.0
062017,3,2,20403.0,30472.0,1494.0
062017,4,2,,,
062017,5,2,369813.0,3108536.0,8406.0
062017,6,2,,,
062017,7,2,658932.0,2429932.0,3688.0
062017,8,2,58613.0,189695.0,3236.0
062017,9,2,112462.0,252443.0,2245.0
072017,1,2,147691.0,1134069.0,7679.0
072017,2,2,49233.0,105809.0,2149.0
072017,3,2,20403.0,30472.0,1494.0
072017,4,2,,,
072017,5,2,369813.0,3108536.0,8406.0
072017,6,2,,,
072017,7,2,658932.0,2429932.0,3688.0
072017,8,2,58613.0,189695.0,3236.0
072017,9,2,112462.0,252443.0,2245.0
082017,1,2,147691.0,1134069.0,7679.0
082017,2,2,49233.0,105809.0,2149.0
082017,3,2,20403.0,30472.0,1494.0
082017,4,2,,,
082017,5,2,369813.0,3108536.0,8406.0
082017,6,2,,,
082017,7,2,658932.0,2429932.0,3688.0
082017,8,2,58613.0,189695.0,3236.0
082017,9,2,112462.0,252443.0,2245.0
092017,1,2,147691.0,1134069.0,7679.0
092017,2,2,49233.0,105809.0,2149.0
092017,3,2,20403.0,30472.0,1494.0
092017,4,2,,,
092017,5,2,369813.0,3108536.0,8406.0
092017,6,2,,,
092017,7,2,658932.0,2429932.0,3688.0
092017,8,2,58613.0,189695.0,3236.0
092017,9,2,112462.0,252443.0,2245.0
102017,1,2,147691.0,1134069.0,7679.0
102017,2,2,49233.0,105809.0,2149.0
102017,3,2,20403.0,30472.0,1494.0
102017,4,2,,,
102017,5,2,369813.0,3108536.0,8406.0
102017,6,2,,,
102017,7,2,658932.0,2429932.0,3688.0
102017,8,2,58613.0,189695.0,3236.0
102017,9,2,112462.0,252443.0,2245.0
112017,1,2,147691.0,1134069.0,7679.0
112017,2,2,49233.0,105809.0,2149.0
112017,3,2,20403.0,30472.0,1494.0
112017,4,2,,,
112017,5,2,369813.0,3108536.0,8406.0
112017,6,2,,,
112017,7,2,658932.0,2429932.0,3688.0
112017,8,2,58613.0,189695.0,3236.0
112017,9,2,112462.0,252443.0,2245.0
122017,1,2,147691.0,1134069.0,7679.0
122017,2,2,49233.0,105809.0,2149.0
122017,3,2,20403.0,30472.0,1494.0
122017,4,2,,,
122017,5,2,369813.0,3108536.0,8406.0
122017,6,2,,,
122017,7,2,658932.0,2429932.0,3688.0
122017,8,2,58613.0,189695.0,3236.0
122017,9,2,112462.0,252443.0,2245.0
012018,1,2,147581.0,1078015.0,7305.0
012018,2,2,50350.0,108144.0,2148.0
012018,3,2,23030.0,36924.0,1603.0
012018,4,2,,,
012018,5,2,346103.0,2771096.0,8007.0
012018,6,2,,,
012018,7,2,676382.0,2384295.0,3525.0
012018,8,2,51739.0,134666.0,2603.0
012018,9,2,113368.0,249138.0,2198.0
022018,1,2,147581.0,1078015.0,7305.0
022018,2,2,50350.0,108144.0,2148.0
022018,3,2,23030.0,36924.0,1603.0
022018,4,2,,,
022018,5,2,346103.0,2771096.0,8007.0
022018,6,2,,,
022018,7,2,676382.0,2384295.0,3525.0
022018,8,2,51739.0,134666.0,2603.0
022018,9,2,113368.0,249138.0,2198.0
032018,1,2,147581.0,1078015.0,7305.0
032018,2,2,50350.0,108144.0,2148.0
032018,3,2,23030.0,36924.0,1603.0
032018,4,2,,,
032018,5,2,346103.0,2771096.0,8007.0
032018,6,2,,,
032018,7,2,676382.0,2384295.0,3525.0
032018,8,2,51739.0,134666.0,2603.0
032018,9,2,113368.0,249138.0,2198.0
042018,1,2,146080.0,1073549.0,7349.0
042018,2,2,51893.0,98299.0,1894.0
042018,3,2,21909.0,36768.0,1678.0
042018,4,2,,,
042018,5,2,325107.0,2564439.0,7888.0
042018,6,2,,,
042018,7,2,676382.0,2384295.0,3525.0
042018,8,2,51739.0,134666.0,2603.0
042018,9,2,106190.0,240251.0,2262.0
052018,1,2,146080.0,1073549.0,7349.0
052018,2,2,51893.0,98299.0,1894.0
052018,3,2,21909.0,36768.0,1678.0
052018,4,2,,,
052018,5,2,325107.0,2564439.0,7888.0
052018,6,2,,,
052018,7,2,676382.0,2384295.0,3525.0
052018,8,2,51739.0,134666.0,2603.0
052018,9,2,106190.0,240251.0,2262.0
062018,1,2,146080.0,1073549.0,7349.0
062018,2,2,51893.0,98299.0,1894.0
062018,3,2,21909.0,36768.0,1678.0
062018,4,2,,,
062018,5,2,325107.0,2564439.0,7888.0
062018,6,2,,,
062018,7,2,676382.0,2384295.0,3525.0
062018,8,2,51739.0,134666.0,2603.0
062018,9,2,106190.0,240251.0,2262.0
072018,1,2,146080.0,1073549.0,7349.0
072018,2,2,51893.0,98299.0,1894.0
072018,3,2,21909.0,36768.0,1678.0
072018,4,2,,,
072018,5,2,325107.0,2564439.0,7888.0
072018,6,2,,,
072018,7,2,676382.0,2384295.0,3525.0
072018,8,2,51739.0,134666.0,2603.0
072018,9,2,106190.0,240251.0,2262.0
082018,1,2,146080.0,1073549.0,7349.0
082018,2,2,51893.0,98299.0,1894.0
082018,3,2,21909.0,36768.0,1678.0
082018,4,2,,,
082018,5,2,325107.0,2564439.0,7888.0
082018,6,2,,,
082018,7,2,676382.0,2384295.0,3525.0
082018,8,2,51739.0,134666.0,2603.0
082018,9,2,106190.0,240251.0,2262.0
092018,1,2,143575.0,1093096.0,7613.0
092018,2,2,49565.0,91359.0,1843.0
092018,3,2,21786.0,35905.0,1648.0
092018,4,2,,,
092018,5,2,331069.0,2556478.0,7722.0
092018,6,2,,,
092018,7,2,676093.0,2349476.0,3475.0
092018,8,2,53779.0,168612.0,3135.0
092018,9,2,101861.0,231457.0,2272.0
102018,1,2,143575.0,1093096.0,7613.0
102018,2,2,49565.0,91359.0,1843.0
102018,3,2,21786.0,35905.0,1648.0
102018,4,2,,,
102018,5,2,331069.0,2556478.0,7722.0
102018,6,2,,,
102018,7,2,676093.0,2349476.0,3475.0
102018,8,2,53779.0,168612.0,3135.0
102018,9,2,101861.0,231457.0,2272.0
112018,1,2,143575.0,1093096.0,7613.0
112018,2,2,49565.0,91359.0,1843.0
112018,3,2,21786.0,35905.0,1648.0
112018,4,2,,,
112018,5,2,331069.0,2556478.0,7722.0
112018,6,2,,,
112018,7,2,676093.0,2349476.0,3475.0
112018,8,2,53779.0,168612.0,3135.0
112018,9,2,101861.0,231457.0,2272.0
122018,1,2,143575.0,1093096.0,7613.0
122018,2,2,49565.0,91359.0,1843.0
122018,3,2,21786.0,35905.0,1648.0
122018,4,2,,,
122018,5,2,331069.0,2556478.0,7722.0
122018,6,2,,,
122018,7,2,676093.0,2349476.0,3475.0
122018,8,2,53779.0,168612.0,3135.0
122018,9,2,101861.0,231457.0,2272.0
012019,1,2,142682.0,1093373.0,7663.0
012019,2,2,38885.0,77534.0,1994.0
012019,3,2,21909.0,35019.0,1598.0
012019,4,2,,,
012019,5,2,348428.0,2796975.0,8027.0
012019,6,2,,,
012019,7,2,654892.0,2331211.0,3560.0
012019,8,2,51739.0,149836.0,2896.0
012019,9,2,88461.0,199847.0,2259.0
022019,1,2,142682.0,1093373.0,7663.0
022019,2,2,38885.0,77534.0,1994.0
022019,3,2,21909.0,35019.0,1598.0
022019,4,2,,,
022019,5,2,348428.0,2796975.0,8027.0
022019,6,2,,,
022019,7,2,654892.0,2331211.0,3560.0
022019,8,2,51739.0,149836.0,2896.0
022019,9,2,88461.0,199847.0,2259.0
032019,1,2,143204.0,1076808.0,7519.0
032019,2,2,37380.0,75251.0,2013.0
032019,3,2,24719.0,43890.0,1776.0
032019,4,2,,,
032019,5,2,345555.0,2798996.0,8100.0
032019,6,2,,,
032019,7,2,663643.0,2326692.0,3506.0
032019,8,2,51739.0,149836.0,2896.0
032019,9,2,90321.0,193474.0,2142.0
042019,1,2,143204.0,1076808.0,7519.0
042019,2,2,37380.0,75251.0,2013.0
042019,3,2,24719.0,43890.0,1776.0
042019,4,2,,,
042019,5,2,345555.0,2798996.0,8100.0
042019,6,2,,,
042019,7,2,663643.0,2326692.0,3506.0
042019,8,2,51739.0,149836.0,2896.0
042019,9,2,90321.0,193474.0,2142.0
052019,1,2,143204.0,1076808.0,7519.0
052019,2,2,37380.0,75251.0,2013.0
052019,3,2,24719.0,43890.0,1776.0
052019,4,2,,,
052019,5,2,345555.0,2798996.0,8100.0
052019,6,2,,,
052019,7,2,663643.0,2326692.0,3506.0
052019,8,2,51739.0,149836.0,2896.0
052019,9,2,90321.0,193474.0,2142.0
062019,1,2,143204.0,1076808.0,7519.0
062019,2,2,37380.0,75251.0,2013.0
062019,3,2,24719.0,43890.0,1776.0
062019,4,2,,,
062019,5,2,345555.0,2798996.0,8100.0
062019,6,2,,,
062019,7,2,663643.0,2326692.0,3506.0
062019,8,2,51739.0,149836.0,2896.0
062019,9,2,90321.0,193474.0,2142.0
072019,1,2,143075.0,1062286.0,7425.0
072019,2,2,37054.0,72640.0,1960.0
072019,3,2,25265.0,36272.0,1436.0
072019,4,2,,,
072019,5,2,344469.0,2773257.0,8051.0
072019,6,2,,,
072019,7,2,664965.0,2418181.0,3637.0
072019,8,2,48897.0,153758.0,3145.0
072019,9,2,90144.0,192912.0,2140.0
082019,1,2,143075.0,1062286.0,7425.0
082019,2,2,37054.0,72640.0,1960.0
082019,3,2,25265.0,36272.0,1436.0
082019,4,2,,,
082019,5,2,344469.0,2773257.0,8051.0
082019,6,2,,,
082019,7,2,664965.0,2418181.0,3637.0
082019,8,2,48897.0,153758.0,3145.0
082019,9,2,90144.0,192912.0,2140.0
092019,1,2,143075.0,1062286.0,7425.0
092019,2,2,37054.0,72640.0,1960.0
092019,3,2,25265.0,36272.0,1436.0
092019,4,2,,,
092019,5,2,344469.0,2773257.0,8051.0
092019,6,2,,,
092019,7,2,664965.0,2418181.0,3637.0
092019,8,2,48897.0,153758.0,3145.0
092019,9,2,90144.0,192912.0,2140.0
102019,1,2,143075.0,1062286.0,7425.0
102019,2,2,37054.0,72640.0,1960.0
102019,3,2,25166.0,36177.0,1438.0
102019,4,2,,,
102019,5,2,344359.0,2773257.0,8053.0
102019,6,2,,,
102019,7,2,664965.0,2418181.0,3637.0
102019,8,2,48912.0,147061.0,3007.0
102019,9,2,90144.0,192912.0,2140.0
112019,1,2,143075.0,1062286.0,7425.0
112019,2,2,37054.0,72640.0,1960.0
112019,3,2,25166.0,36177.0,1438.0
112019,4,2,,,
112019,5,2,344359.0,2773257.0,8053.0
112019,6,2,,,
112019,7,2,664965.0,2418181.0,3637.0
112019,8,2,48912.0,147061.0,3007.0
112019,9,2,90144.0,192912.0,2140.0
122019,1,2,143075.0,1062286.0,7425.0
122019,2,2,37054.0,72640.0,1960.0
122019,3,2,25166.0,36177.0,1438.0
122019,4,2,,,
122019,5,2,344359.0,2773257.0,8053.0
122019,6,2,,,
122019,7,2,664965.0,2418181.0,3637.0
122019,8,2,48912.0,147061.0,3007.0
122019,9,2,90144.0,192912.0,2140.0
012020,1,2,142968.0,1067995.0,7470.0
012020,2,2,34493.0,73821.0,2140.0
012020,3,2,25265.0,39747.0,1573.0
012020,4,2,,,
012020,5,2,341845.0,2782881.0,8141.0
012020,6,2,,,
012020,7,2,670385.0,2389525.0,3564.0
012020,8,2,48897.0,155101.0,3172.0
012020,9,2,90208.0,204050.0,2262.0
022020,1,2,142968.0,1067995.0,7470.0
022020,2,2,34493.0,73821.0,2140.0
022020,3,2,25265.0,39747.0,1573.0
022020,4,2,,,
022020,5,2,341845.0,2782881.0,8141.0
022020,6,2,,,
022020,7,2,670385.0,2389525.0,3564.0
022020,8,2,48897.0,155101.0,3172.0
022020,9,2,90208.0,204050.0,2262.0
032020,1,2,142722.0,1130067.0,7918.0
032020,2,2,34944.0,63506.0,1817.0
032020,3,2,23581.0,42424.0,1799.0
032020,4,2,,,
032020,5,2,341743.0,2781620.0,8140.0
032020,6,2,,,
032020,7,2,665161.0,2332759.0,3507.0
032020,8,2,48897.0,155101.0,3172.0
032020,9,2,89408.0,212187.0,2373.0
042020,1,2,142722.0,1130067.0,7918.0
042020,2,2,34944.0,63506.0,1817.0
042020,3,2,23581.0,42424.0,1799.0
042020,4,2,,,
042020,5,2,341743.0,2781620.0,8140.0
042020,6,2,,,
042020,7,2,665161.0,2332759.0,3507.0
042020,8,2,48897.0,155101.0,3172.0
042020,9,2,89408.0,212187.0,2373.0
052020,1,2,142722.0,1130067.0,7918.0
052020,2,2,34944.0,63506.0,1817.0
052020,3,2,23581.0,42424.0,1799.0
052020,4,2,,,
052020,5,2,341743.0,2781620.0,8140.0
052020,6,2,,,
052020,7,2,665161.0,2332759.0,3507.0
052020,8,2,48897.0,155101.0,3172.0
052020,9,2,89408.0,212187.0,2373.0
062020,1,2,142722.0,1130067.0,7918.0
062020,2,2,34944.0,63506.0,1817.0
062020,3,2,23581.0,42424.0,1799.0
062020,4,2,,,
062020,5,2,341743.0,2781620.0,8140.0
062020,6,2,,,
062020,7,2,665161.0,2332759.0,3507.0
062020,8,2,48897.0,155101.0,3172.0
062020,9,2,89408.0,212187.0,2373.0
072020,1,2,148988.0,1216132.0,8163.0
072020,2,2,34844.0,62629.0,1797.0
072020,3,2,21856.0,35905.0,1643.0
072020,4,2,,,
072020,5,2,341280.0,2699729.0,7911.0
072020,6,2,,,
072020,7,2,664845.0,2244245.0,3376.0
072020,8,2,50887.0,162070.0,3185.0
072020,9,2,89403.0,201714.0,2256.0
082020,1,2,148988.0,1216132.0,8163.0
082020,2,2,34844.0,62629.0,1797.0
082020,3,2,21856.0,35905.0,1643.0
082020,4,2,,,
082020,5,2,341280.0,2699729.0,7911.0
082020,6,2,,,
082020,7,2,664845.0,2244245.0,3376.0
082020,8,2,50887.0,162070.0,3185.0
082020,9,2,89403.0,201714.0,2256.0
092020,1,2,148988.0,1216132.0,8163.0
092020,2,2,34844.0,62629.0,1797.0
092020,3,2,21856.0,35905.0,1643.0
092020,4,2,,,
092020,5,2,341280.0,2699729.0,7911.0
092020,6,2,,,
092020,7,2,664845.0,2244245.0,3376.0
092020,8,2,50887.0,162070.0,3185.0
092020,9,2,89403.0,201714.0,2256.0
102020,1,2,148988.0,1216132.0,8163.0
102020,2,2,34844.0,62629.0,1797.0
102020,3,2,21856.0,35905.0,1643.0
102020,4,2,,,
102020,5,2,341280.0,2699729.0,7911.0
102020,6,2,,,
102020,7,2,664845.0,2244245.0,3376.0
102020,8,2,50887.0,162070.0,3185.0
102020,9,2,89403.0,201714.0,2256.0
112020,1,2,148988.0,1216132.0,8163.0
112020,2,2,34844.0,62629.0,1797.0
112020,3,2,21856.0,35905.0,1643.0
112020,4,2,,,
112020,5,2,341280.0,2699729.0,7911.0
112020,6,2,,,
112020,7,2,664845.0,2244245.0,3376.0
112020,8,2,58022.0,173417.0,2989.0
