Data,Produto,Estado,Área Colhida (ha),Produção (t),Rendimento Médio (kg/ha),Temperatura Media,Precipitacao Total,Pressao Atmosferica Media,Vento Velocidade Media
122024,3,1,430000.0,665200.0,1547.0,19.65,183.13,756.72,1.48
122024,5,1,294400.0,2525000.0,8577.0,19.65,183.13,756.72,1.48
122024,7,1,5835000.0,18643000.0,3195.0,19.65,183.13,756.72,1.48
122024,8,1,1146200.0,2363300.0,2062.0,19.65,183.13,756.72,1.48
122024,9,1,72900.0,148400.0,2036.0,19.65,183.13,756.72,1.48
12014,1,2,149712.0,1105945.0,7387.0,22.92,201.13,946.27,2.36
12014,2,2,62450.0,124900.0,2000.0,22.92,201.13,946.27,2.36
12014,3,2,24246.0,29774.0,1228.0,22.92,201.13,946.27,2.36
12014,5,2,455647.0,3225957.0,7080.0,22.92,201.13,946.27,2.36
12014,7,2,557760.0,1766568.0,3167.0,22.92,201.13,946.27,2.36
12014,8,2,72600.0,197883.0,2726.0,22.92,201.13,946.27,2.36
12014,9,2,122519.0,268628.0,2193.0,22.92,201.13,946.27,2.36
22014,1,2,149712.0,1105945.0,7387.0,23.0,130.08,946.48,2.64
22014,2,2,62450.0,124900.0,2000.0,23.0,130.08,946.48,2.64
22014,3,2,24206.0,34528.0,1426.0,23.0,130.08,946.48,2.64
22014,5,2,455647.0,3225957.0,7080.0,23.0,130.08,946.48,2.64
22014,7,2,557760.0,1766568.0,3167.0,23.0,130.08,946.48,2.64
22014,8,2,76644.0,238256.0,3109.0,23.0,130.08,946.48,2.64
22014,9,2,122519.0,268628.0,2193.0,23.0,130.08,946.48,2.64
32014,1,2,149712.0,1105945.0,7387.0,20.56,167.13,946.92,2.25
32014,2,2,62450.0,124900.0,2000.0,20.56,167.13,946.92,2.25
32014,3,2,24206.0,34528.0,1426.0,20.56,167.13,946.92,2.25
32014,5,2,455647.0,3225957.0,7080.0,20.56,167.13,946.92,2.25
32014,7,2,557760.0,1766568.0,3167.0,20.56,167.13,946.92,2.25
32014,8,2,76644.0,238256.0,3109.0,20.56,167.13,946.92,2.25
32014,9,2,122519.0,268628.0,2193.0,20.56,167.13,946.92,2.25
42014,1,2,149454.0,1107086.0,7408.0,18.75,112.82,949.04,2.24
42014,2,2,62662.0,112792.0,1800.0,18.75,112.82,949.04,2.24
42014,3,2,23500.0,32900.0,1400.0,18.75,112.82,949.04,2.24
42014,5,2,441171.0,3132314.0,7100.0,18.75,112.82,949.04,2.24
42014,7,2,558444.0,1647410.0,2950.0,18.75,112.82,949.04,2.24
42014,8,2,76644.0,244256.0,3187.0,18.75,112.82,949.04,2.24
42014,9,2,120691.0,258369.0,2141.0,18.75,112.82,949.04,2.24
52014,1,2,149454.0,1107086.0,7408.0,14.94,108.53,787.51,1.43
52014,2,2,62662.0,112792.0,1800.0,14.94,108.53,787.51,1.43
52014,3,2,23500.0,32900.0,1400.0,14.94,108.53,787.51,1.43
52014,5,2,441171.0,3132314.0,7100.0,14.94,108.53,787.51,1.43
52014,7,2,558444.0,1647410.0,2950.0,14.94,108.53,787.51,1.43
52014,8,2,76644.0,244256.0,3187.0,14.94,108.53,787.51,1.43
52014,9,2,120691.0,258369.0,2141.0,14.94,108.53,787.51,1.43
62014,1,2,149831.0,1088412.0,7264.0,12.29,204.34,787.89,1.62
62014,2,2,63097.0,107427.0,1703.0,12.29,204.34,787.89,1.62
62014,3,2,24000.0,36001.0,1500.0,12.29,204.34,787.89,1.62
62014,5,2,437423.0,3193188.0,7300.0,12.29,204.34,787.89,1.62
62014,7,2,559428.0,1658000.0,2964.0,12.29,204.34,787.89,1.62
62014,8,2,90018.0,287752.0,3197.0,12.29,204.34,787.89,1.62
62014,9,2,120545.0,258249.0,2142.0,12.29,204.34,787.89,1.62
72014,1,2,149831.0,1088412.0,7264.0,13.12,54.39,893.19,2.12
72014,2,2,63097.0,107427.0,1703.0,13.12,54.39,893.19,2.12
72014,3,2,24000.0,36001.0,1500.0,13.12,54.39,893.19,2.12
72014,5,2,437423.0,3193188.0,7300.0,13.12,54.39,893.19,2.12
72014,7,2,559428.0,1658000.0,2964.0,13.12,54.39,893.19,2.12
72014,8,2,90018.0,287752.0,3197.0,13.12,54.39,893.19,2.12
72014,9,2,120545.0,258249.0,2142.0,13.12,54.39,893.19,2.12
82014,1,2,149831.0,1088412.0,7264.0,14.79,76.81,902.49,1.69
82014,2,2,63097.0,107427.0,1703.0,14.79,76.81,902.49,1.69
82014,3,2,24000.0,36001.0,1500.0,14.79,76.81,902.49,1.69
82014,5,2,437423.0,3193188.0,7300.0,14.79,76.81,902.49,1.69
82014,7,2,559428.0,1658000.0,2964.0,14.79,76.81,902.49,1.69
82014,8,2,90018.0,287752.0,3197.0,14.79,76.81,902.49,1.69
82014,9,2,120545.0,258249.0,2142.0,14.79,76.81,902.49,1.69
92014,1,2,149877.0,1082450.0,7222.0,16.69,189.66,899.83,1.93
92014,2,2,63097.0,107427.0,1703.0,16.69,189.66,899.83,1.93
92014,3,2,24921.0,37744.0,1515.0,16.69,189.66,899.83,1.93
92014,5,2,436433.0,3149729.0,7217.0,16.69,189.66,899.83,1.93
92014,7,2,560098.0,1685295.0,3009.0,16.69,189.66,899.83,1.93
92014,8,2,93999.0,302018.0,3213.0,16.69,189.66,899.83,1.93
92014,9,2,120641.0,258245.0,2141.0,16.69,189.66,899.83,1.93
102014,1,2,149877.0,1082450.0,7222.0,18.96,103.67,948.68,1.82
102014,2,2,63097.0,107427.0,1703.0,18.96,103.67,948.68,1.82
102014,3,2,24921.0,37744.0,1515.0,18.96,103.67,948.68,1.82
102014,5,2,436433.0,3149729.0,7217.0,18.96,103.67,948.68,1.82
102014,7,2,560098.0,1685295.0,3009.0,18.96,103.67,948.68,1.82
102014,8,2,93999.0,302018.0,3213.0,18.96,103.67,948.68,1.82
102014,9,2,120641.0,258245.0,2141.0,18.96,103.67,948.68,1.82
112014,1,2,149877.0,1082450.0,7222.0,19.51,126.16,893.48,1.56
112014,2,2,63097.0,107427.0,1703.0,19.51,126.16,893.48,1.56
112014,3,2,24921.0,37744.0,1515.0,19.51,126.16,893.48,1.56
112014,5,2,436433.0,3149729.0,7217.0,19.51,126.16,893.48,1.56
112014,7,2,560098.0,1685295.0,3009.0,19.51,126.16,893.48,1.56
112014,8,2,93999.0,302018.0,3213.0,19.51,126.16,893.48,1.56
112014,9,2,120641.0,258245.0,2141.0,19.51,126.16,893.48,1.56
122014,1,2,149869.0,1082441.0,7223.0,21.31,217.88,887.22,1.75
122014,2,2,63097.0,107427.0,1703.0,21.31,217.88,887.22,1.75
122014,3,2,24921.0,37744.0,1515.0,21.31,217.88,887.22,1.75
122014,5,2,436433.0,3149729.0,7217.0,21.31,217.88,887.22,1.75
122014,7,2,560098.0,1685295.0,3009.0,21.31,217.88,887.22,1.75
122014,8,2,96000.0,273600.0,2850.0,21.31,217.88,887.22,1.75
122014,9,2,120641.0,258245.0,2141.0,21.31,217.88,887.22,1.75
12015,1,2,149254.0,1113629.0,7461.0,21.13,213.11,888.62,2.03
12015,2,2,53198.0,106396.0,2000.0,21.13,213.11,888.62,2.03
12015,3,2,26112.0,38366.0,1469.0,21.13,213.11,888.62,2.03
12015,5,2,420000.0,3186120.0,7586.0,21.13,213.11,888.62,2.03
12015,7,2,602846.0,1963399.0,3257.0,21.13,213.11,888.62,2.03
12015,8,2,85000.0,238000.0,2800.0,21.13,213.11,888.62,2.03
12015,9,2,116015.0,260088.0,2242.0,21.13,213.11,888.62,2.03
22015,1,2,149254.0,1113629.0,7461.0,20.52,168.57,892.53,1.94
22015,2,2,53198.0,106396.0,2000.0,20.52,168.57,892.53,1.94
22015,3,2,26112.0,38366.0,1469.0,20.52,168.57,892.53,1.94
22015,5,2,420000.0,3186120.0,7586.0,20.52,168.57,892.53,1.94
22015,7,2,602846.0,1963399.0,3257.0,20.52,168.57,892.53,1.94
22015,8,2,85000.0,238000.0,2800.0,20.52,168.57,892.53,1.94
22015,9,2,116015.0,260088.0,2242.0,20.52,168.57,892.53,1.94
32015,1,2,148744.0,1084066.0,7288.0,19.68,122.64,893.66,1.88
32015,2,2,51856.0,100943.0,1947.0,19.68,122.64,893.66,1.88
32015,3,2,24000.0,40800.0,1700.0,19.68,122.64,893.66,1.88
32015,5,2,410000.0,3127480.0,7628.0,19.68,122.64,893.66,1.88
32015,7,2,608683.0,2011003.0,3304.0,19.68,122.64,893.66,1.88
32015,8,2,94974.0,261308.0,2751.0,19.68,122.64,893.66,1.88
32015,9,2,116559.0,256323.0,2199.0,19.68,122.64,893.66,1.88
42015,1,2,148744.0,1084066.0,7288.0,16.26,65.83,838.74,1.76
42015,2,2,51856.0,100943.0,1947.0,16.26,65.83,838.74,1.76
42015,3,2,24000.0,40800.0,1700.0,16.26,65.83,838.74,1.76
42015,5,2,410000.0,3127480.0,7628.0,16.26,65.83,838.74,1.76
42015,7,2,608683.0,2011003.0,3304.0,16.26,65.83,838.74,1.76
42015,8,2,94974.0,261308.0,2751.0,16.26,65.83,838.74,1.76
42015,9,2,116559.0,256323.0,2199.0,16.26,65.83,838.74,1.76
52015,1,2,148744.0,1084066.0,7288.0,15.16,111.36,896.57,1.97
52015,2,2,51856.0,100943.0,1947.0,15.16,111.36,896.57,1.97
52015,3,2,24000.0,40800.0,1700.0,15.16,111.36,896.57,1.97
52015,5,2,410000.0,3127480.0,7628.0,15.16,111.36,896.57,1.97
52015,7,2,608683.0,2011003.0,3304.0,15.16,111.36,896.57,1.97
52015,8,2,94974.0,261308.0,2751.0,15.16,111.36,896.57,1.97
52015,9,2,116559.0,256323.0,2199.0,15.16,111.36,896.57,1.97
62015,1,2,148705.0,1081537.0,7273.0,13.52,94.38,897.98,2.04
62015,2,2,51286.0,97057.0,1892.0,13.52,94.38,897.98,2.04
62015,3,2,24000.0,39600.0,1650.0,13.52,94.38,897.98,2.04
62015,5,2,410000.0,3157000.0,7700.0,13.52,94.38,897.98,2.04
62015,7,2,600000.0,1967400.0,3279.0,13.52,94.38,897.98,2.04
62015,8,2,78156.0,229224.0,2933.0,13.52,94.38,897.98,2.04
62015,9,2,116302.0,255961.0,2201.0,13.52,94.38,897.98,2.04
72015,1,2,148705.0,1081537.0,7273.0,12.95,176.98,848.33,1.97
72015,2,2,51286.0,97057.0,1892.0,12.95,176.98,848.33,1.97
72015,3,2,24000.0,39600.0,1650.0,12.95,176.98,848.33,1.97
72015,5,2,410000.0,3157000.0,7700.0,12.95,176.98,848.33,1.97
72015,7,2,600000.0,1967400.0,3279.0,12.95,176.98,848.33,1.97
72015,8,2,78156.0,229224.0,2933.0,12.95,176.98,848.33,1.97
72015,9,2,116302.0,255961.0,2201.0,12.95,176.98,848.33,1.97
82015,1,2,148705.0,1081537.0,7273.0,17.75,35.53,896.29,2.54
82015,2,2,51286.0,97057.0,1892.0,17.75,35.53,896.29,2.54
82015,3,2,24000.0,39600.0,1650.0,17.75,35.53,896.29,2.54
82015,5,2,410000.0,3157000.0,7700.0,17.75,35.53,896.29,2.54
82015,7,2,600000.0,1967400.0,3279.0,17.75,35.53,896.29,2.54
82015,8,2,78156.0,229224.0,2933.0,17.75,35.53,896.29,2.54
82015,9,2,116302.0,255961.0,2201.0,17.75,35.53,896.29,2.54
92015,1,2,148705.0,1081537.0,7273.0,16.02,192.61,892.24,2.41
92015,2,2,51286.0,97057.0,1892.0,16.02,192.61,892.24,2.41
92015,3,2,25403.0,42011.0,1654.0,16.02,192.61,892.24,2.41
92015,5,2,404487.0,3076480.0,7606.0,16.02,192.61,892.24,2.41
92015,7,2,600000.0,1967400.0,3279.0,16.02,192.61,892.24,2.41
92015,8,2,78136.0,230554.0,2951.0,16.02,192.61,892.24,2.41
92015,9,2,116298.0,255952.0,2201.0,16.02,192.61,892.24,2.41
102015,1,2,148705.0,1081537.0,7273.0,18.08,236.11,892.12,2.59
102015,2,2,51286.0,97057.0,1892.0,18.08,236.11,892.12,2.59
102015,3,2,25403.0,42011.0,1654.0,18.08,236.11,892.12,2.59
102015,5,2,404487.0,3076480.0,7606.0,18.08,236.11,892.12,2.59
102015,7,2,600000.0,1967400.0,3279.0,18.08,236.11,892.12,2.59
102015,8,2,78136.0,230554.0,2951.0,18.08,236.11,892.12,2.59
102015,9,2,116298.0,255952.0,2201.0,18.08,236.11,892.12,2.59
112015,1,2,148705.0,1081537.0,7273.0,18.07,166.3,836.61,2.06
112015,2,2,51286.0,97057.0,1892.0,18.07,166.3,836.61,2.06
112015,3,2,25403.0,42011.0,1654.0,18.07,166.3,836.61,2.06
112015,5,2,404487.0,3076480.0,7606.0,18.07,166.3,836.61,2.06
112015,7,2,600000.0,1967400.0,3279.0,18.07,166.3,836.61,2.06
112015,8,2,78136.0,230554.0,2951.0,18.07,166.3,836.61,2.06
112015,9,2,116298.0,255952.0,2201.0,18.07,166.3,836.61,2.06
122015,1,2,148705.0,1081537.0,7273.0,20.37,211.37,887.11,2.11
122015,2,2,51286.0,97057.0,1892.0,20.37,211.37,887.11,2.11
122015,3,2,25403.0,42011.0,1654.0,20.37,211.37,887.11,2.11
122015,5,2,404487.0,3076480.0,7606.0,20.37,211.37,887.11,2.11
122015,7,2,608483.0,2000323.0,3287.0,20.37,211.37,887.11,2.11
122015,8,2,72761.0,149160.0,2050.0,20.37,211.37,887.11,2.11
122015,9,2,116298.0,255952.0,2201.0,20.37,211.37,887.11,2.11
12016,1,2,147601.0,1064326.0,7211.0,21.12,104.76,887.29,1.92
12016,2,2,46355.0,93030.0,2007.0,21.12,104.76,887.29,1.92
12016,3,2,26112.0,38366.0,1469.0,21.12,104.76,887.29,1.92
12016,5,2,370000.0,2775000.0,7500.0,21.12,104.76,887.29,1.92
12016,7,2,635000.0,2095500.0,3300.0,21.12,104.76,887.29,1.92
12016,8,2,85000.0,238000.0,2800.0,21.12,104.76,887.29,1.92
12016,9,2,111394.0,221925.0,1992.0,21.12,104.76,887.29,1.92
22016,1,2,147601.0,1064326.0,7211.0,21.23,182.08,887.96,1.72
22016,2,2,46355.0,93030.0,2007.0,21.23,182.08,887.96,1.72
22016,3,2,26112.0,38366.0,1469.0,21.23,182.08,887.96,1.72
22016,5,2,370000.0,2775000.0,7500.0,21.23,182.08,887.96,1.72
22016,7,2,635000.0,2095500.0,3300.0,21.23,182.08,887.96,1.72
22016,8,2,85000.0,238000.0,2800.0,21.23,182.08,887.96,1.72
22016,9,2,111394.0,221925.0,1992.0,21.23,182.08,887.96,1.72
32016,1,2,147714.0,1054768.0,7141.0,20.28,212.76,945.71,2.21
32016,2,2,44737.0,83247.0,1861.0,20.28,212.76,945.71,2.21
32016,3,2,26231.0,44246.0,1687.0,20.28,212.76,945.71,2.21
32016,5,2,370000.0,2775000.0,7500.0,20.28,212.76,945.71,2.21
32016,7,2,645000.0,2128500.0,3300.0,20.28,212.76,945.71,2.21
32016,8,2,68775.0,131518.0,1912.0,20.28,212.76,945.71,2.21
32016,9,2,110556.0,193771.0,1753.0,20.28,212.76,945.71,2.21
42016,1,2,147714.0,1054768.0,7141.0,17.03,115.67,785.31,1.96
42016,2,2,44737.0,83247.0,1861.0,17.03,115.67,785.31,1.96
42016,3,2,26231.0,44246.0,1687.0,17.03,115.67,785.31,1.96
42016,5,2,370000.0,2775000.0,7500.0,17.03,115.67,785.31,1.96
42016,7,2,645000.0,2128500.0,3300.0,17.03,115.67,785.31,1.96
42016,8,2,68775.0,131518.0,1912.0,17.03,115.67,785.31,1.96
42016,9,2,110556.0,193771.0,1753.0,17.03,115.67,785.31,1.96
52016,1,2,147714.0,1054768.0,7141.0,11.86,89.69,796.3,1.79
52016,2,2,44737.0,83247.0,1861.0,11.86,89.69,796.3,1.79
52016,3,2,26231.0,44246.0,1687.0,11.86,89.69,796.3,1.79
52016,5,2,370000.0,2775000.0,7500.0,11.86,89.69,796.3,1.79
52016,7,2,645000.0,2128500.0,3300.0,11.86,89.69,796.3,1.79
52016,8,2,68775.0,131518.0,1912.0,11.86,89.69,796.3,1.79
52016,9,2,110556.0,193771.0,1753.0,11.86,89.69,796.3,1.79
62016,1,2,147436.0,1049602.0,7119.0,10.16,36.77,895.73,1.91
62016,2,2,44695.0,81229.0,1817.0,10.16,36.77,895.73,1.91
62016,3,2,26633.0,42598.0,1599.0,10.16,36.77,895.73,1.91
62016,5,2,370000.0,2701000.0,7300.0,10.16,36.77,895.73,1.91
62016,7,2,660661.0,2140061.0,3239.0,10.16,36.77,895.73,1.91
62016,8,2,59946.0,173932.0,2901.0,10.16,36.77,895.73,1.91
62016,9,2,109389.0,195273.0,1785.0,10.16,36.77,895.73,1.91
72016,1,2,147436.0,1049602.0,7119.0,13.35,90.62,946.66,2.57
72016,2,2,44695.0,81229.0,1817.0,13.35,90.62,946.66,2.57
72016,3,2,26633.0,42598.0,1599.0,13.35,90.62,946.66,2.57
72016,5,2,370000.0,2701000.0,7300.0,13.35,90.62,946.66,2.57
72016,7,2,660661.0,2140061.0,3239.0,13.35,90.62,946.66,2.57
72016,8,2,59946.0,173932.0,2901.0,13.35,90.62,946.66,2.57
72016,9,2,109389.0,195273.0,1785.0,13.35,90.62,946.66,2.57
82016,1,2,147436.0,1049602.0,7119.0,14.41,138.74,945.88,2.34
82016,2,2,44695.0,81229.0,1817.0,14.41,138.74,945.88,2.34
82016,3,2,26633.0,42598.0,1599.0,14.41,138.74,945.88,2.34
82016,5,2,370000.0,2701000.0,7300.0,14.41,138.74,945.88,2.34
82016,7,2,660661.0,2140061.0,3239.0,14.41,138.74,945.88,2.34
82016,8,2,59946.0,173932.0,2901.0,14.41,138.74,945.88,2.34
82016,9,2,109389.0,195273.0,1785.0,14.41,138.74,945.88,2.34
92016,1,2,147436.0,1050859.0,7128.0,15.28,77.05,946.26,2.39
92016,2,2,44695.0,81227.0,1817.0,15.28,77.05,946.26,2.39
92016,3,2,26643.0,42396.0,1591.0,15.28,77.05,946.26,2.39
92016,5,2,360341.0,2530363.0,7022.0,15.28,77.05,946.26,2.39
92016,7,2,660761.0,2139611.0,3238.0,15.28,77.05,946.26,2.39
92016,8,2,63379.0,194136.0,3063.0,15.28,77.05,946.26,2.39
92016,9,2,109329.0,195151.0,1785.0,15.28,77.05,946.26,2.39
102016,1,2,147436.0,1050859.0,7128.0,17.21,184.51,846.8,2.53
102016,2,2,44695.0,81227.0,1817.0,17.21,184.51,846.8,2.53
102016,3,2,26643.0,42396.0,1591.0,17.21,184.51,846.8,2.53
102016,5,2,360341.0,2530363.0,7022.0,17.21,184.51,846.8,2.53
102016,7,2,660761.0,2139611.0,3238.0,17.21,184.51,846.8,2.53
102016,8,2,63379.0,194136.0,3063.0,17.21,184.51,846.8,2.53
102016,9,2,109329.0,195151.0,1785.0,17.21,184.51,846.8,2.53
112016,1,2,147436.0,1050859.0,7128.0,17.98,97.06,894.05,2.42
112016,2,2,44695.0,81227.0,1817.0,17.98,97.06,894.05,2.42
112016,3,2,26643.0,42396.0,1591.0,17.98,97.06,894.05,2.42
112016,5,2,360341.0,2530363.0,7022.0,17.98,97.06,894.05,2.42
112016,7,2,660761.0,2139611.0,3238.0,17.98,97.06,894.05,2.42
112016,8,2,63379.0,194136.0,3063.0,17.98,97.06,894.05,2.42
112016,9,2,109329.0,195151.0,1785.0,17.98,97.06,894.05,2.42
122016,1,2,147436.0,1050859.0,7128.0,18.5,193.51,789.49,1.74
122016,2,2,44695.0,81227.0,1817.0,18.5,193.51,789.49,1.74
122016,3,2,26643.0,42396.0,1591.0,18.5,193.51,789.49,1.74
122016,5,2,360341.0,2530363.0,7022.0,18.5,193.51,789.49,1.74
122016,7,2,660761.0,2139611.0,3238.0,18.5,193.51,789.49,1.74
122016,8,2,64697.0,216977.0,3354.0,18.5,193.51,789.49,1.74
122016,9,2,109329.0,195151.0,1785.0,18.5,193.51,789.49,1.74
12017,1,2,147581.0,1078015.0,7305.0,22.38,173.29,889.26,1.78
12017,2,2,48982.0,100651.0,2055.0,22.38,173.29,889.26,1.78
12017,3,2,26112.0,38366.0,1469.0,22.38,173.29,889.26,1.78
12017,5,2,377138.0,2910600.0,7718.0,22.38,173.29,889.26,1.78
12017,7,2,647158.0,2220414.0,3431.0,22.38,173.29,889.26,1.78
12017,8,2,85000.0,238000.0,2800.0,22.38,173.29,889.26,1.78
12017,9,2,112536.0,247494.0,2199.0,22.38,173.29,889.26,1.78
22017,1,2,147581.0,1078015.0,7305.0,20.08,129.61,836.13,1.68
22017,2,2,48982.0,100651.0,2055.0,20.08,129.61,836.13,1.68
22017,3,2,26112.0,38366.0,1469.0,20.08,129.61,836.13,1.68
22017,5,2,377138.0,2910600.0,7718.0,20.08,129.61,836.13,1.68
22017,7,2,647158.0,2220414.0,3431.0,20.08,129.61,836.13,1.68
22017,8,2,85000.0,238000.0,2800.0,20.08,129.61,836.13,1.68
22017,9,2,112536.0,247494.0,2199.0,20.08,129.61,836.13,1.68
32017,1,2,147745.0,1102206.0,7460.0,19.36,131.57,890.71,1.74
32017,2,2,49014.0,102711.0,2096.0,19.36,131.57,890.71,1.74
32017,3,2,25458.0,40045.0,1573.0,19.36,131.57,890.71,1.74
32017,5,2,372513.0,3061562.0,8219.0,19.36,131.57,890.71,1.74
32017,7,2,651753.0,2328510.0,3573.0,19.36,131.57,890.71,1.74
32017,8,2,55000.0,132000.0,2400.0,19.36,131.57,890.71,1.74
32017,9,2,112466.0,253812.0,2257.0,19.36,131.57,890.71,1.74
42017,1,2,147745.0,1102206.0,7460.0,16.78,97.76,891.82,1.88
42017,2,2,49014.0,102711.0,2096.0,16.78,97.76,891.82,1.88
42017,3,2,25458.0,40045.0,1573.0,16.78,97.76,891.82,1.88
42017,5,2,372513.0,3061562.0,8219.0,16.78,97.76,891.82,1.88
42017,7,2,651753.0,2328510.0,3573.0,16.78,97.76,891.82,1.88
42017,8,2,55000.0,132000.0,2400.0,16.78,97.76,891.82,1.88
42017,9,2,112466.0,253812.0,2257.0,16.78,97.76,891.82,1.88
52017,1,2,147745.0,1102206.0,7460.0,15.71,227.83,841.28,1.37
52017,2,2,49014.0,102711.0,2096.0,15.71,227.83,841.28,1.37
52017,3,2,25458.0,40045.0,1573.0,15.71,227.83,841.28,1.37
52017,5,2,372513.0,3061562.0,8219.0,15.71,227.83,841.28,1.37
52017,7,2,651753.0,2328510.0,3573.0,15.71,227.83,841.28,1.37
52017,8,2,55000.0,132000.0,2400.0,15.71,227.83,841.28,1.37
52017,9,2,112466.0,253812.0,2257.0,15.71,227.83,841.28,1.37
62017,1,2,147691.0,1134069.0,7679.0,12.04,104.39,792.34,1.68
62017,2,2,49233.0,105809.0,2149.0,12.04,104.39,792.34,1.68
62017,3,2,20403.0,30472.0,1494.0,12.04,104.39,792.34,1.68
62017,5,2,369813.0,3108536.0,8406.0,12.04,104.39,792.34,1.68
62017,7,2,658932.0,2429932.0,3688.0,12.04,104.39,792.34,1.68
62017,8,2,58613.0,189695.0,3236.0,12.04,104.39,792.34,1.68
62017,9,2,112462.0,252443.0,2245.0,12.04,104.39,792.34,1.68
72017,1,2,147691.0,1134069.0,7679.0,12.72,10.04,742.69,1.82
72017,2,2,49233.0,105809.0,2149.0,12.72,10.04,742.69,1.82
72017,3,2,20403.0,30472.0,1494.0,12.72,10.04,742.69,1.82
72017,5,2,369813.0,3108536.0,8406.0,12.72,10.04,742.69,1.82
72017,7,2,658932.0,2429932.0,3688.0,12.72,10.04,742.69,1.82
72017,8,2,58613.0,189695.0,3236.0,12.72,10.04,742.69,1.82
72017,9,2,112462.0,252443.0,2245.0,12.72,10.04,742.69,1.82
82017,1,2,147691.0,1134069.0,7679.0,14.56,110.17,839.9,2.33
82017,2,2,49233.0,105809.0,2149.0,14.56,110.17,839.9,2.33
82017,3,2,20403.0,30472.0,1494.0,14.56,110.17,839.9,2.33
82017,5,2,369813.0,3108536.0,8406.0,14.56,110.17,839.9,2.33
82017,7,2,658932.0,2429932.0,3688.0,14.56,110.17,839.9,2.33
82017,8,2,58613.0,189695.0,3236.0,14.56,110.17,839.9,2.33
82017,9,2,112462.0,252443.0,2245.0,14.56,110.17,839.9,2.33
92017,1,2,147691.0,1134069.0,7679.0,17.09,52.8,795.04,1.91
92017,2,2,49233.0,105809.0,2149.0,17.09,52.8,795.04,1.91
92017,3,2,20403.0,30472.0,1494.0,17.09,52.8,795.04,1.91
92017,5,2,369813.0,3108536.0,8406.0,17.09,52.8,795.04,1.91
92017,7,2,658932.0,2429932.0,3688.0,17.09,52.8,795.04,1.91
92017,8,2,58613.0,189695.0,3236.0,17.09,52.8,795.04,1.91
92017,9,2,112462.0,252443.0,2245.0,17.09,52.8,795.04,1.91
102017,1,2,147691.0,1134069.0,7679.0,16.09,188.18,841.57,2.22
102017,2,2,49233.0,105809.0,2149.0,16.09,188.18,841.57,2.22
102017,3,2,20403.0,30472.0,1494.0,16.09,188.18,841.57,2.22
102017,5,2,369813.0,3108536.0,8406.0,16.09,188.18,841.57,2.22
102017,7,2,658932.0,2429932.0,3688.0,16.09,188.18,841.57,2.22
102017,8,2,58613.0,189695.0,3236.0,16.09,188.18,841.57,2.22
102017,9,2,112462.0,252443.0,2245.0,16.09,188.18,841.57,2.22
112017,1,2,147691.0,1134069.0,7679.0,18.73,135.99,941.46,2.62
112017,2,2,49233.0,105809.0,2149.0,18.73,135.99,941.46,2.62
112017,3,2,20403.0,30472.0,1494.0,18.73,135.99,941.46,2.62
112017,5,2,369813.0,3108536.0,8406.0,18.73,135.99,941.46,2.62
112017,7,2,658932.0,2429932.0,3688.0,18.73,135.99,941.46,2.62
112017,8,2,58613.0,189695.0,3236.0,18.73,135.99,941.46,2.62
112017,9,2,112462.0,252443.0,2245.0,18.73,135.99,941.46,2.62
122017,1,2,147691.0,1134069.0,7679.0,21.23,177.35,941.02,2.45
122017,2,2,49233.0,105809.0,2149.0,21.23,177.35,941.02,2.45
122017,3,2,20403.0,30472.0,1494.0,21.23,177.35,941.02,2.45
122017,5,2,369813.0,3108536.0,8406.0,21.23,177.35,941.02,2.45
122017,7,2,658932.0,2429932.0,3688.0,21.23,177.35,941.02,2.45
122017,8,2,58613.0,189695.0,3236.0,21.23,177.35,941.02,2.45
122017,9,2,112462.0,252443.0,2245.0,21.23,177.35,941.02,2.45
12018,1,2,147581.0,1078015.0,7305.0,20.15,253.14,893.53,2.18
12018,2,2,50350.0,108144.0,2148.0,20.15,253.14,893.53,2.18
12018,3,2,23030.0,36924.0,1603.0,20.15,253.14,893.53,2.18
12018,5,2,346103.0,2771096.0,8007.0,20.15,253.14,893.53,2.18
12018,7,2,676382.0,2384295.0,3525.0,20.15,253.14,893.53,2.18
12018,8,2,51739.0,134666.0,2603.0,20.15,253.14,893.53,2.18
12018,9,2,113368.0,249138.0,2198.0,20.15,253.14,893.53,2.18
22018,1,2,147581.0,1078015.0,7305.0,19.47,83.56,894.43,1.89
22018,2,2,50350.0,108144.0,2148.0,19.47,83.56,894.43,1.89
22018,3,2,23030.0,36924.0,1603.0,19.47,83.56,894.43,1.89
22018,5,2,346103.0,2771096.0,8007.0,19.47,83.56,894.43,1.89
22018,7,2,676382.0,2384295.0,3525.0,19.47,83.56,894.43,1.89
22018,8,2,51739.0,134666.0,2603.0,19.47,83.56,894.43,1.89
22018,9,2,113368.0,249138.0,2198.0,19.47,83.56,894.43,1.89
32018,1,2,147581.0,1078015.0,7305.0,19.26,164.68,850.47,1.53
32018,2,2,50350.0,108144.0,2148.0,19.26,164.68,850.47,1.53
32018,3,2,23030.0,36924.0,1603.0,19.26,164.68,850.47,1.53
32018,5,2,346103.0,2771096.0,8007.0,19.26,164.68,850.47,1.53
32018,7,2,676382.0,2384295.0,3525.0,19.26,164.68,850.47,1.53
32018,8,2,51739.0,134666.0,2603.0,19.26,164.68,850.47,1.53
32018,9,2,113368.0,249138.0,2198.0,19.26,164.68,850.47,1.53
